date,country,region,place,cases,deaths,recoveries
2020-03-23,Mexico,,,316,3,4
2020-03-23,Moldova,,,109,1,2
2020-03-23,Monaco,,,23,0,1
2020-03-23,Mongolia,,,10,0,0
2020-03-23,Montenegro,,,27,1,0
2020-03-23,Morocco,,,143,4,5
2020-03-23,Mozambique,,,1,0,0
2020-03-23,Namibia,,,4,0,0
2020-03-23,Nepal,,,2,0,1
2020-03-23,Netherlands,,,4749,213,2
2020-03-23,New Zealand,,,102,0,0
2020-03-23,Nicaragua,,,2,0,0
2020-03-23,Niger,,,3,0,0
2020-03-23,Nigeria,,,40,1,2
2020-03-23,North Macedonia,,,136,2,1
2020-03-23,Norway,,,2621,10,6
2020-03-23,Oman,,,66,0,17
2020-03-23,Pakistan,,,875,6,13
2020-03-23,Panama,,,313,3,1
2020-03-23,Papua New Guinea,,,1,0,0
2020-03-23,Paraguay,,,22,1,0
2020-03-23,Peru,,,395,5,1
2020-03-23,Philippines,,,462,33,18
2020-03-23,Poland,,,749,8,13
2020-03-23,Portugal,,,2060,23,14
2020-03-23,Qatar,,,501,0,33
2020-03-23,Romania,,,576,7,73
2020-03-23,Russia,,,438,1,17
2020-03-23,Rwanda,,,36,0,0
2020-03-23,Saint Lucia,,,3,0,0
2020-03-23,Saint Vincent and the Grenadines,,,1,0,0
2020-03-23,San Marino,,,187,20,4
2020-03-23,Saudi Arabia,,,562,0,19
2020-03-23,Senegal,,,79,0,8
2020-03-23,Serbia,,,249,3,3
2020-03-23,Seychelles,,,7,0,0
2020-03-23,Singapore,,,509,2,152
2020-03-23,Slovakia,,,186,0,7
2020-03-23,Slovenia,,,442,3,0
2020-03-23,Somalia,,,1,0,0
2020-03-23,South Africa,,,402,0,4
2020-03-23,Spain,,,35136,2311,3355
2020-03-23,Sri Lanka,,,97,0,2
2020-03-23,Sudan,,,2,1,0
2020-03-23,Suriname,,,5,0,0
2020-03-23,Sweden,,,2046,25,16
2020-03-23,Switzerland,,,8795,120,131
2020-03-23,Syria,,,1,0,0
2020-03-23,Taiwan*,,,195,2,28
2020-03-23,Tanzania,,,12,0,0
2020-03-23,Thailand,,,721,1,52
2020-03-23,Timor-Leste,,,1,0,0
2020-03-23,Togo,,,18,0,0
2020-03-23,Trinidad and Tobago,,,51,0,0
2020-03-23,Tunisia,,,89,3,1
2020-03-23,Turkey,,,1529,37,0
2020-03-23,Uganda,,,9,0,0
2020-03-23,Ukraine,,,73,3,1
2020-03-23,United Arab Emirates,,,198,2,41
2020-03-23,United Kingdom,,,6650,335,135
2020-03-23,Uruguay,,,158,0,0
2020-03-23,Uzbekistan,,,46,0,0
2020-03-23,Venezuela,,,77,0,15
2020-03-23,Vietnam,,,123,0,17
2020-03-23,Zambia,,,3,0,0
2020-03-23,Zimbabwe,,,3,1,0
2020-03-24,US,South Carolina,Abbeville,1,0,0
2020-03-24,US,Louisiana,Acadia,2,0,0
2020-03-24,US,Virginia,Accomack,1,0,0
2020-03-24,US,Idaho,Ada,19,0,0
2020-03-24,US,Iowa,Adair,1,0,0
2020-03-24,US,Kentucky,Adair,0,0,0
2020-03-24,US,Missouri,Adair,1,0,0
2020-03-24,US,Oklahoma,Adair,0,0,0
2020-03-24,US,Colorado,Adams,25,0,0
2020-03-24,US,Idaho,Adams,0,0,0
2020-03-24,US,Illinois,Adams,1,0,0
2020-03-24,US,Indiana,Adams,1,0,0
2020-03-24,US,Iowa,Adams,0,0,0
2020-03-24,US,Mississippi,Adams,2,0,0
2020-03-24,US,Nebraska,Adams,1,0,0
2020-03-24,US,North Dakota,Adams,0,0,0
2020-03-24,US,Ohio,Adams,0,0,0
2020-03-24,US,Pennsylvania,Adams,6,0,0
2020-03-24,US,Washington,Adams,1,0,0
2020-03-24,US,Wisconsin,Adams,0,0,0
2020-03-24,US,Vermont,Addison,8,0,0
2020-03-24,US,South Carolina,Aiken,2,0,0
2020-03-24,US,Minnesota,Aitkin,0,0,0
2020-03-24,US,Florida,Alachua,37,0,0
2020-03-24,US,North Carolina,Alamance,3,0,0
2020-03-24,US,California,Alameda,135,2,0
2020-03-24,US,Colorado,Alamosa,0,0,0
2020-03-24,US,New York,Albany,146,0,0
2020-03-24,US,Wyoming,Albany,0,0,0
2020-03-24,US,Virginia,Albemarle,2,0,0
2020-03-24,US,Michigan,Alcona,0,0,0
2020-03-24,US,Mississippi,Alcorn,0,0,0
2020-03-24,US,Alaska,Aleutians East,0,0,0
2020-03-24,US,Alaska,Aleutians West,0,0,0
2020-03-24,US,Illinois,Alexander,0,0,0
2020-03-24,US,North Carolina,Alexander,0,0,0
2020-03-24,US,Virginia,Alexandria,8,0,0
2020-03-24,US,Oklahoma,Alfalfa,0,0,0
2020-03-24,US,Michigan,Alger,0,0,0
2020-03-24,US,Iowa,Allamakee,6,0,0
2020-03-24,US,Michigan,Allegan,1,0,0
2020-03-24,US,Maryland,Allegany,0,0,0
2020-03-24,US,New York,Allegany,2,0,0
2020-03-24,US,North Carolina,Alleghany,0,0,0
2020-03-24,US,Virginia,Alleghany,0,0,0
2020-03-24,US,Pennsylvania,Allegheny,58,2,0
2020-03-24,US,Indiana,Allen,7,1,0
2020-03-24,US,Kansas,Allen,0,0,0
2020-03-24,US,Kentucky,Allen,0,0,0
2020-03-24,US,Louisiana,Allen,2,0,0
2020-03-24,US,Ohio,Allen,0,0,0
2020-03-24,US,South Carolina,Allendale,0,0,0
2020-03-24,US,Michigan,Alpena,0,0,0
2020-03-24,US,California,Alpine,0,0,0
2020-03-24,US,California,Amador,2,0,0
2020-03-24,US,Virginia,Amelia,0,0,0
2020-03-24,US,Virginia,Amherst,1,0,0
2020-03-24,US,Mississippi,Amite,0,0,0
2020-03-24,US,Alaska,Anchorage,17,0,0
2020-03-24,US,Kansas,Anderson,0,0,0
2020-03-24,US,Kentucky,Anderson,2,1,0
2020-03-24,US,South Carolina,Anderson,16,0,0
2020-03-24,US,Tennessee,Anderson,1,0,0
2020-03-24,US,Texas,Anderson,0,0,0
2020-03-24,US,Missouri,Andrew,0,0,0
2020-03-24,US,Texas,Andrews,0,0,0
2020-03-24,US,Maine,Androscoggin,3,0,0
2020-03-24,US,Texas,Angelina,0,0,0
2020-03-24,US,Maryland,Anne Arundel,24,0,0
2020-03-24,US,Minnesota,Anoka,7,0,0
2020-03-24,US,North Carolina,Anson,0,0,0
2020-03-24,US,Nebraska,Antelope,0,0,0
2020-03-24,US,Michigan,Antrim,0,0,0
2020-03-24,US,Arizona,Apache,4,0,0
2020-03-24,US,Iowa,Appanoose,0,0,0
2020-03-24,US,Georgia,Appling,0,0,0
2020-03-24,US,Virginia,Appomattox,0,0,0
2020-03-24,US,Texas,Aransas,0,0,0
2020-03-24,US,Colorado,Arapahoe,58,0,0
2020-03-24,US,Texas,Archer,0,0,0
2020-03-24,US,Colorado,Archuleta,0,0,0
2020-03-24,US,Michigan,Arenac,0,0,0
2020-03-24,US,Arkansas,Arkansas,0,0,0
2020-03-24,US,Virginia,Arlington,36,0,0
2020-03-24,US,Pennsylvania,Armstrong,1,0,0
2020-03-24,US,Texas,Armstrong,0,0,0
2020-03-24,US,Maine,Aroostook,0,0,0
2020-03-24,US,Nebraska,Arthur,0,0,0
2020-03-24,US,Louisiana,Ascension,36,1,0
2020-03-24,US,North Carolina,Ashe,0,0,0
2020-03-24,US,Ohio,Ashland,1,0,0
2020-03-24,US,Wisconsin,Ashland,0,0,0
2020-03-24,US,Arkansas,Ashley,0,0,0
2020-03-24,US,Ohio,Ashtabula,3,0,0
2020-03-24,US,Washington,Asotin,0,0,0
2020-03-24,US,Louisiana,Assumption,2,0,0
2020-03-24,US,Texas,Atascosa,2,0,0
2020-03-24,US,Kansas,Atchison,0,0,0
2020-03-24,US,Missouri,Atchison,0,0,0
2020-03-24,US,Ohio,Athens,0,0,0
2020-03-24,US,Georgia,Atkinson,0,0,0
2020-03-24,US,New Jersey,Atlantic,6,0,0
2020-03-24,US,Oklahoma,Atoka,0,0,0
2020-03-24,US,Mississippi,Attala,3,0,0
2020-03-24,US,Missouri,Audrain,0,0,0
2020-03-24,US,Iowa,Audubon,0,0,0
2020-03-24,US,Ohio,Auglaize,0,0,0
2020-03-24,US,Virginia,Augusta,0,0,0
2020-03-24,US,South Dakota,Aurora,0,0,0
2020-03-24,US,Texas,Austin,0,0,0
2020-03-24,US,Alabama,Autauga,1,0,0
2020-03-24,US,North Carolina,Avery,0,0,0
2020-03-24,US,Louisiana,Avoyelles,3,0,0
2020-03-24,US,Colorado,Baca,0,0,0
2020-03-24,US,Georgia,Bacon,0,0,0
2020-03-24,US,Texas,Bailey,0,0,0
2020-03-24,US,Florida,Baker,4,0,0
2020-03-24,US,Georgia,Baker,2,0,0
2020-03-24,US,Oregon,Baker,0,0,0
2020-03-24,US,Alabama,Baldwin,4,0,0
2020-03-24,US,Georgia,Baldwin,2,0,0
2020-03-24,US,Kentucky,Ballard,0,0,0
2020-03-24,US,Maryland,Baltimore,42,1,0
2020-03-24,US,Maryland,Baltimore City,41,0,0
2020-03-24,US,South Carolina,Bamberg,0,0,0
2020-03-24,US,Texas,Bandera,0,0,0
2020-03-24,US,Georgia,Banks,0,0,0
2020-03-24,US,Nebraska,Banner,0,0,0
2020-03-24,US,Idaho,Bannock,2,0,0
2020-03-24,US,Michigan,Baraga,0,0,0
2020-03-24,US,Kansas,Barber,0,0,0
2020-03-24,US,Alabama,Barbour,0,0,0
2020-03-24,US,West Virginia,Barbour,0,0,0
2020-03-24,US,North Dakota,Barnes,0,0,0
2020-03-24,US,Massachusetts,Barnstable,40,0,0
2020-03-24,US,South Carolina,Barnwell,0,0,0
2020-03-24,US,Kentucky,Barren,0,0,0
2020-03-24,US,Wisconsin,Barron,0,0,0
2020-03-24,US,Georgia,Barrow,1,0,0
2020-03-24,US,Michigan,Barry,1,0,0
2020-03-24,US,Missouri,Barry,0,0,0
2020-03-24,US,Indiana,Bartholomew,5,0,0
2020-03-24,US,Kansas,Barton,0,0,0
2020-03-24,US,Missouri,Barton,0,0,0
2020-03-24,US,Georgia,Bartow,74,1,0
2020-03-24,US,Texas,Bastrop,1,0,0
2020-03-24,US,Missouri,Bates,1,0,0
2020-03-24,US,Kentucky,Bath,0,0,0
2020-03-24,US,Virginia,Bath,0,0,0
2020-03-24,US,Arkansas,Baxter,0,0,0
2020-03-24,US,Florida,Bay,1,0,0
2020-03-24,US,Michigan,Bay,2,0,0
2020-03-24,US,Wisconsin,Bayfield,1,0,0
2020-03-24,US,Texas,Baylor,0,0,0
2020-03-24,US,South Dakota,Beadle,13,0,0
2020-03-24,US,Idaho,Bear Lake,0,0,0
2020-03-24,US,North Carolina,Beaufort,2,0,0
2020-03-24,US,South Carolina,Beaufort,22,0,0
2020-03-24,US,Louisiana,Beauregard,2,0,0
2020-03-24,US,Oklahoma,Beaver,0,0,0
2020-03-24,US,Pennsylvania,Beaver,3,0,0
2020-03-24,US,Utah,Beaver,0,0,0
2020-03-24,US,Montana,Beaverhead,0,0,0
2020-03-24,US,Minnesota,Becker,0,0,0
2020-03-24,US,Oklahoma,Beckham,0,0,0
2020-03-24,US,Pennsylvania,Bedford,0,0,0
2020-03-24,US,Tennessee,Bedford,0,0,0
2020-03-24,US,Virginia,Bedford,1,0,0
2020-03-24,US,Texas,Bee,0,0,0
2020-03-24,US,New Hampshire,Belknap,7,0,0
2020-03-24,US,Kentucky,Bell,0,0,0
2020-03-24,US,Texas,Bell,18,0,0
2020-03-24,US,Ohio,Belmont,2,0,0
2020-03-24,US,Minnesota,Beltrami,0,0,0
2020-03-24,US,Georgia,Ben Hill,1,0,0
2020-03-24,US,Idaho,Benewah,0,0,0
2020-03-24,US,South Dakota,Bennett,0,0,0
2020-03-24,US,Vermont,Bennington,9,0,0
2020-03-24,US,North Dakota,Benson,0,0,0
2020-03-24,US,Colorado,Bent,0,0,0
2020-03-24,US,Arkansas,Benton,1,0,0
2020-03-24,US,Indiana,Benton,0,0,0
2020-03-24,US,Iowa,Benton,0,0,0
2020-03-24,US,Minnesota,Benton,1,0,0
2020-03-24,US,Mississippi,Benton,0,0,0
2020-03-24,US,Missouri,Benton,0,0,0
2020-03-24,US,Oregon,Benton,4,0,0
2020-03-24,US,Tennessee,Benton,0,0,0
2020-03-24,US,Washington,Benton,9,3,0
2020-03-24,US,Michigan,Benzie,0,0,0
2020-03-24,US,New Jersey,Bergen,701,6,0
2020-03-24,US,South Carolina,Berkeley,4,0,0
2020-03-24,US,West Virginia,Berkeley,0,0,0
2020-03-24,US,Pennsylvania,Berks,16,0,0
2020-03-24,US,Massachusetts,Berkshire,37,0,0
2020-03-24,US,New Mexico,Bernalillo,43,0,0
2020-03-24,US,Georgia,Berrien,0,0,0
2020-03-24,US,Michigan,Berrien,8,0,0
2020-03-24,US,North Carolina,Bertie,1,0,0
2020-03-24,US,Alaska,Bethel,0,0,0
2020-03-24,US,Texas,Bexar,69,1,0
2020-03-24,US,Alabama,Bibb,0,0,0
2020-03-24,US,Georgia,Bibb,4,0,0
2020-03-24,US,Louisiana,Bienville,1,0,0
2020-03-24,US,Montana,Big Horn,0,0,0
2020-03-24,US,Wyoming,Big Horn,0,0,0
2020-03-24,US,Minnesota,Big Stone,1,0,0
2020-03-24,US,North Dakota,Billings,0,0,0
2020-03-24,US,Idaho,Bingham,2,0,0
2020-03-24,US,Iowa,Black Hawk,4,0,0
2020-03-24,US,Indiana,Blackford,0,0,0
2020-03-24,US,North Carolina,Bladen,0,0,0
2020-03-24,US,Idaho,Blaine,36,0,0
2020-03-24,US,Montana,Blaine,0,0,0
2020-03-24,US,Nebraska,Blaine,0,0,0
2020-03-24,US,Oklahoma,Blaine,0,0,0
2020-03-24,US,Pennsylvania,Blair,0,0,0
2020-03-24,US,Texas,Blanco,1,0,0
2020-03-24,US,Virginia,Bland,0,0,0
2020-03-24,US,Georgia,Bleckley,0,0,0
2020-03-24,US,Tennessee,Bledsoe,0,0,0
2020-03-24,US,Alabama,Blount,0,0,0
2020-03-24,US,Tennessee,Blount,3,0,0
2020-03-24,US,Minnesota,Blue Earth,5,0,0
2020-03-24,US,Idaho,Boise,0,0,0
2020-03-24,US,Mississippi,Bolivar,4,0,0
2020-03-24,US,Missouri,Bollinger,0,0,0
2020-03-24,US,South Dakota,Bon Homme,1,0,0
2020-03-24,US,Illinois,Bond,0,0,0
2020-03-24,US,Idaho,Bonner,0,0,0
2020-03-24,US,Idaho,Bonneville,0,0,0
2020-03-24,US,Arkansas,Boone,1,0,0
2020-03-24,US,Illinois,Boone,0,0,0
2020-03-24,US,Indiana,Boone,3,0,0
2020-03-24,US,Iowa,Boone,0,0,0
2020-03-24,US,Kentucky,Boone,1,0,0
2020-03-24,US,Missouri,Boone,20,1,0
2020-03-24,US,Nebraska,Boone,0,0,0
2020-03-24,US,West Virginia,Boone,0,0,0
2020-03-24,US,Texas,Borden,0,0,0
2020-03-24,US,Texas,Bosque,0,0,0
2020-03-24,US,Louisiana,Bossier,12,0,0
2020-03-24,US,Virginia,Botetourt,1,0,0
2020-03-24,US,North Dakota,Bottineau,0,0,0
2020-03-24,US,Colorado,Boulder,39,0,0
2020-03-24,US,Idaho,Boundary,0,0,0
2020-03-24,US,Kansas,Bourbon,1,0,0
2020-03-24,US,Kentucky,Bourbon,2,1,0
2020-03-24,US,Texas,Bowie,1,0,0
2020-03-24,US,North Dakota,Bowman,0,0,0
2020-03-24,US,Nebraska,Box Butte,0,0,0
2020-03-24,US,Utah,Box Elder,1,0,0
2020-03-24,US,Kentucky,Boyd,0,0,0
2020-03-24,US,Nebraska,Boyd,0,0,0
2020-03-24,US,Kentucky,Boyle,0,0,0
2020-03-24,US,Kentucky,Bracken,0,0,0
2020-03-24,US,Florida,Bradford,1,0,0
2020-03-24,US,Pennsylvania,Bradford,1,0,0
2020-03-24,US,Arkansas,Bradley,4,0,0
2020-03-24,US,Tennessee,Bradley,2,0,0
2020-03-24,US,Michigan,Branch,0,0,0
2020-03-24,US,Georgia,Brantley,0,0,0
2020-03-24,US,West Virginia,Braxton,0,0,0
2020-03-24,US,Texas,Brazoria,28,0,0
2020-03-24,US,Texas,Brazos,16,0,0
2020-03-24,US,Kentucky,Breathitt,1,0,0
2020-03-24,US,Kentucky,Breckinridge,0,0,0
2020-03-24,US,Iowa,Bremer,0,0,0
2020-03-24,US,Florida,Brevard,9,0,0
2020-03-24,US,Texas,Brewster,0,0,0
2020-03-24,US,Texas,Briscoe,0,0,0
2020-03-24,US,Massachusetts,Bristol,31,0,0
2020-03-24,US,Rhode Island,Bristol,24,0,0
2020-03-24,US,Virginia,Bristol,0,0,0
2020-03-24,US,Alaska,Bristol Bay,0,0,0
2020-03-24,US,Montana,Broadwater,1,0,0
2020-03-24,US,New York,Bronx,0,0,0
2020-03-24,US,West Virginia,Brooke,0,0,0
2020-03-24,US,South Dakota,Brookings,1,0,0
2020-03-24,US,Georgia,Brooks,0,0,0
2020-03-24,US,Texas,Brooks,0,0,0
2020-03-24,US,New York,Broome,9,1,0
2020-03-24,US,Colorado,Broomfield,2,0,0
2020-03-24,US,Florida,Broward,311,3,0
2020-03-24,US,Illinois,Brown,0,0,0
2020-03-24,US,Indiana,Brown,1,0,0
2020-03-24,US,Kansas,Brown,0,0,0
2020-03-24,US,Minnesota,Brown,0,0,0
2020-03-24,US,Nebraska,Brown,0,0,0
2020-03-24,US,Ohio,Brown,0,0,0
2020-03-24,US,South Dakota,Brown,1,0,0
2020-03-24,US,Texas,Brown,2,0,0
2020-03-24,US,Wisconsin,Brown,3,0,0
2020-03-24,US,South Dakota,Brule,0,0,0
2020-03-24,US,North Carolina,Brunswick,10,0,0
2020-03-24,US,Virginia,Brunswick,0,0,0
2020-03-24,US,Georgia,Bryan,2,0,0
2020-03-24,US,Oklahoma,Bryan,0,0,0
2020-03-24,US,Iowa,Buchanan,1,0,0
2020-03-24,US,Missouri,Buchanan,0,0,0
2020-03-24,US,Virginia,Buchanan,0,0,0
2020-03-24,US,Virginia,Buckingham,0,0,0
2020-03-24,US,Pennsylvania,Bucks,69,0,0
2020-03-24,US,Iowa,Buena Vista,0,0,0
2020-03-24,US,Virginia,Buena Vista,0,0,0
2020-03-24,US,Nebraska,Buffalo,2,0,0
2020-03-24,US,South Dakota,Buffalo,0,0,0
2020-03-24,US,Wisconsin,Buffalo,0,0,0
2020-03-24,US,Kentucky,Bullitt,0,0,0
2020-03-24,US,Georgia,Bulloch,0,0,0
2020-03-24,US,Alabama,Bullock,0,0,0
2020-03-24,US,North Carolina,Buncombe,12,0,0
2020-03-24,US,Illinois,Bureau,0,0,0
2020-03-24,US,Georgia,Burke,1,0,0
2020-03-24,US,North Carolina,Burke,0,0,0
2020-03-24,US,North Dakota,Burke,0,0,0
2020-03-24,US,North Dakota,Burleigh,18,0,0
2020-03-24,US,Texas,Burleson,0,0,0
2020-03-24,US,New Jersey,Burlington,42,0,0
2020-03-24,US,Texas,Burnet,1,0,0
2020-03-24,US,Wisconsin,Burnett,0,0,0
2020-03-24,US,Nebraska,Burt,0,0,0
2020-03-24,US,Alabama,Butler,0,0,0
2020-03-24,US,Iowa,Butler,0,0,0
2020-03-24,US,Kansas,Butler,3,0,0
2020-03-24,US,Kentucky,Butler,0,0,0
2020-03-24,US,Missouri,Butler,0,0,0
2020-03-24,US,Nebraska,Butler,0,0,0
2020-03-24,US,Ohio,Butler,18,0,0
2020-03-24,US,Pennsylvania,Butler,6,0,0
2020-03-24,US,California,Butte,2,0,0
2020-03-24,US,Idaho,Butte,0,0,0
2020-03-24,US,South Dakota,Butte,0,0,0
2020-03-24,US,Georgia,Butts,2,0,0
2020-03-24,US,North Carolina,Cabarrus,10,0,0
2020-03-24,US,West Virginia,Cabell,0,0,0
2020-03-24,US,Utah,Cache,3,0,0
2020-03-24,US,Louisiana,Caddo,40,0,0
2020-03-24,US,Oklahoma,Caddo,0,0,0
2020-03-24,US,California,Calaveras,2,0,0
2020-03-24,US,Louisiana,Calcasieu,5,1,0
2020-03-24,US,Kentucky,Caldwell,0,0,0
2020-03-24,US,Louisiana,Caldwell,0,0,0
2020-03-24,US,Missouri,Caldwell,0,0,0
2020-03-24,US,North Carolina,Caldwell,1,0,0
2020-03-24,US,Texas,Caldwell,0,0,0
2020-03-24,US,Vermont,Caledonia,1,0,0
2020-03-24,US,Alabama,Calhoun,2,0,0
2020-03-24,US,Arkansas,Calhoun,0,0,0
2020-03-24,US,Florida,Calhoun,0,0,0
2020-03-24,US,Georgia,Calhoun,0,0,0
2020-03-24,US,Illinois,Calhoun,0,0,0
2020-03-24,US,Iowa,Calhoun,0,0,0
2020-03-24,US,Michigan,Calhoun,4,0,0
2020-03-24,US,Mississippi,Calhoun,0,0,0
2020-03-24,US,South Carolina,Calhoun,1,0,0
2020-03-24,US,Texas,Calhoun,0,0,0
2020-03-24,US,West Virginia,Calhoun,0,0,0
2020-03-24,US,Texas,Callahan,0,0,0
2020-03-24,US,Missouri,Callaway,2,0,0
2020-03-24,US,Kentucky,Calloway,1,0,0
2020-03-24,US,Wisconsin,Calumet,1,0,0
2020-03-24,US,Maryland,Calvert,3,0,0
2020-03-24,US,Idaho,Camas,0,0,0
2020-03-24,US,Pennsylvania,Cambria,1,0,0
2020-03-24,US,Georgia,Camden,1,0,0
2020-03-24,US,Missouri,Camden,1,0,0
2020-03-24,US,New Jersey,Camden,51,1,0
2020-03-24,US,North Carolina,Camden,0,0,0
2020-03-24,US,Louisiana,Cameron,0,0,0
2020-03-24,US,Pennsylvania,Cameron,0,0,0
2020-03-24,US,Texas,Cameron,6,0,0
2020-03-24,US,Texas,Camp,0,0,0
2020-03-24,US,Kentucky,Campbell,1,0,0
2020-03-24,US,South Dakota,Campbell,0,0,0
2020-03-24,US,Tennessee,Campbell,2,0,0
2020-03-24,US,Virginia,Campbell,0,0,0
2020-03-24,US,Wyoming,Campbell,1,0,0
2020-03-24,US,Oklahoma,Canadian,4,0,0
2020-03-24,US,Georgia,Candler,0,0,0
2020-03-24,US,Tennessee,Cannon,0,0,0
2020-03-24,US,Idaho,Canyon,5,0,0
2020-03-24,US,Missouri,Cape Girardeau,0,0,0
2020-03-24,US,New Jersey,Cape May,3,0,0
2020-03-24,US,Montana,Carbon,0,0,0
2020-03-24,US,Pennsylvania,Carbon,1,0,0
2020-03-24,US,Utah,Carbon,0,0,0
2020-03-24,US,Wyoming,Carbon,2,0,0
2020-03-24,US,Idaho,Caribou,0,0,0
2020-03-24,US,Kentucky,Carlisle,0,0,0
2020-03-24,US,Minnesota,Carlton,0,0,0
2020-03-24,US,Maryland,Caroline,1,0,0
2020-03-24,US,Virginia,Caroline,0,0,0
2020-03-24,US,Arkansas,Carroll,0,0,0
2020-03-24,US,Georgia,Carroll,26,0,0
2020-03-24,US,Illinois,Carroll,0,0,0
2020-03-24,US,Indiana,Carroll,0,0,0
2020-03-24,US,Iowa,Carroll,1,0,0
2020-03-24,US,Kentucky,Carroll,0,0,0
2020-03-24,US,Maryland,Carroll,5,0,0
2020-03-24,US,Mississippi,Carroll,0,0,0
2020-03-24,US,Missouri,Carroll,0,0,0
2020-03-24,US,New Hampshire,Carroll,7,0,0
2020-03-24,US,Ohio,Carroll,3,0,0
2020-03-24,US,Tennessee,Carroll,3,0,0
2020-03-24,US,Virginia,Carroll,0,0,0
2020-03-24,US,Texas,Carson,0,0,0
2020-03-24,US,Nevada,Carson City,2,0,0
2020-03-24,US,Kentucky,Carter,0,0,0
2020-03-24,US,Missouri,Carter,0,0,0
2020-03-24,US,Montana,Carter,0,0,0
2020-03-24,US,Oklahoma,Carter,0,0,0
2020-03-24,US,Tennessee,Carter,0,0,0
2020-03-24,US,North Carolina,Carteret,5,0,0
2020-03-24,US,Minnesota,Carver,8,0,0
2020-03-24,US,Montana,Cascade,3,0,0
2020-03-24,US,Kentucky,Casey,0,0,0
2020-03-24,US,Illinois,Cass,0,0,0
2020-03-24,US,Indiana,Cass,0,0,0
2020-03-24,US,Iowa,Cass,0,0,0
2020-03-24,US,Michigan,Cass,0,0,0
2020-03-24,US,Minnesota,Cass,1,0,0
2020-03-24,US,Missouri,Cass,6,0,0
2020-03-24,US,Nebraska,Cass,2,0,0
2020-03-24,US,North Dakota,Cass,3,0,0
2020-03-24,US,Texas,Cass,0,0,0
2020-03-24,US,Idaho,Cassia,1,0,0
2020-03-24,US,Texas,Castro,2,0,0
2020-03-24,US,North Carolina,Caswell,0,0,0
2020-03-24,US,Louisiana,Catahoula,1,1,0
2020-03-24,US,North Carolina,Catawba,4,0,0
2020-03-24,US,Georgia,Catoosa,1,0,0
2020-03-24,US,New Mexico,Catron,0,0,0
2020-03-24,US,New York,Cattaraugus,0,0,0
2020-03-24,US,North Dakota,Cavalier,0,0,0
2020-03-24,US,New York,Cayuga,2,0,0
2020-03-24,US,Maryland,Cecil,3,0,0
2020-03-24,US,Iowa,Cedar,1,0,0
2020-03-24,US,Missouri,Cedar,0,0,0
2020-03-24,US,Nebraska,Cedar,0,0,0
2020-03-24,US,Pennsylvania,Centre,7,0,0
2020-03-24,US,Iowa,Cerro Gordo,2,0,0
2020-03-24,US,Colorado,Chaffee,3,0,0
2020-03-24,US,Alabama,Chambers,5,0,0
2020-03-24,US,Texas,Chambers,1,0,0
2020-03-24,US,Illinois,Champaign,4,0,0
2020-03-24,US,Ohio,Champaign,1,0,0
2020-03-24,US,Missouri,Chariton,0,0,0
2020-03-24,US,Maryland,Charles,5,0,0
2020-03-24,US,Virginia,Charles City,1,0,0
2020-03-24,US,South Dakota,Charles Mix,1,0,0
2020-03-24,US,South Carolina,Charleston,36,1,0
2020-03-24,US,Michigan,Charlevoix,3,0,0
2020-03-24,US,Florida,Charlotte,3,0,0
2020-03-24,US,Virginia,Charlotte,0,0,0
2020-03-24,US,Virginia,Charlottesville,5,0,0
2020-03-24,US,Georgia,Charlton,1,0,0
2020-03-24,US,Kansas,Chase,0,0,0
2020-03-24,US,Nebraska,Chase,0,0,0
2020-03-24,US,Georgia,Chatham,7,0,0
2020-03-24,US,North Carolina,Chatham,3,0,0
2020-03-24,US,Georgia,Chattahoochee,0,0,0
2020-03-24,US,Georgia,Chattooga,1,0,0
2020-03-24,US,Kansas,Chautauqua,0,0,0
2020-03-24,US,New York,Chautauqua,2,0,0
2020-03-24,US,New Mexico,Chaves,4,0,0
2020-03-24,US,Tennessee,Cheatham,5,0,0
2020-03-24,US,Michigan,Cheboygan,0,0,0
2020-03-24,US,Washington,Chelan,6,0,0
2020-03-24,US,New York,Chemung,3,0,0
2020-03-24,US,New York,Chenango,3,0,0
2020-03-24,US,Alabama,Cherokee,0,0,0
2020-03-24,US,Georgia,Cherokee,28,0,0
2020-03-24,US,Iowa,Cherokee,0,0,0
2020-03-24,US,Kansas,Cherokee,2,0,0
2020-03-24,US,North Carolina,Cherokee,4,0,0
2020-03-24,US,Oklahoma,Cherokee,0,0,0
2020-03-24,US,South Carolina,Cherokee,0,0,0
2020-03-24,US,Texas,Cherokee,0,0,0
2020-03-24,US,Nebraska,Cherry,0,0,0
2020-03-24,US,Virginia,Chesapeake,1,0,0
2020-03-24,US,New Hampshire,Cheshire,1,0,0
2020-03-24,US,Pennsylvania,Chester,40,0,0
2020-03-24,US,South Carolina,Chester,1,0,0
2020-03-24,US,Tennessee,Chester,1,0,0
2020-03-24,US,South Carolina,Chesterfield,1,0,0
2020-03-24,US,Virginia,Chesterfield,10,0,0
2020-03-24,US,Colorado,Cheyenne,0,0,0
2020-03-24,US,Kansas,Cheyenne,0,0,0
2020-03-24,US,Nebraska,Cheyenne,0,0,0
2020-03-24,US,Iowa,Chickasaw,0,0,0
2020-03-24,US,Mississippi,Chickasaw,6,0,0
2020-03-24,US,Arkansas,Chicot,0,0,0
2020-03-24,US,Texas,Childress,0,0,0
2020-03-24,US,Alabama,Chilton,0,0,0
